customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn,tenure_group,total_services,avg_monthly_spend_ratio,high_risk_flag,payment_risk_flag,contract_ordinal
4424-TKOPW,Male,True,False,False,2,Month-to-month,True,Electronic check,93.85,196.75,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,0-12,2,98.38,1,1,0
4415-WNGVR,Female,True,True,False,12,One year,True,Electronic check,79.2,943.85,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,False,0-12,5,78.65,0,1,1
2522-AHJXR,Male,False,True,False,60,Month-to-month,True,Bank transfer (automatic),109.45,6572.85,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,False,49+,5,109.55,0,0,0
0412-UCCNP,Male,False,False,False,55,Two year,True,Electronic check,59.2,3175.85,Yes,No,DSL,Yes,No,Yes,Yes,No,No,False,49+,3,57.74,0,1,2
1816-FLZDK,Male,False,False,False,1,Month-to-month,False,Mailed check,29.15,29.15,No,No phone service,DSL,No,No,No,Yes,No,No,False,0-12,1,29.15,0,1,0
7096-UCLNH,Male,False,False,False,1,Month-to-month,False,Mailed check,20.05,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.05,0,1,0
8443-ZRDBZ,Male,False,False,False,4,Month-to-month,True,Electronic check,76.05,318.9,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,79.72,1,1,0
9136-ALYBR,Male,False,False,False,1,Month-to-month,True,Mailed check,24.45,24.45,No,No phone service,DSL,No,No,No,No,No,No,True,0-12,0,24.45,1,1,0
4615-PIVVU,Female,False,False,False,42,Two year,False,Credit card (automatic),66.5,2762.75,Yes,No,DSL,No,No,Yes,Yes,No,Yes,False,25-48,3,65.78,0,0,2
8885-QSQBX,Female,False,False,False,1,Month-to-month,False,Bank transfer (automatic),49.55,49.55,Yes,No,DSL,Yes,No,No,No,No,No,False,0-12,1,49.55,1,0,0
7479-NITWS,Male,False,False,False,7,Month-to-month,True,Credit card (automatic),89.35,631.85,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,True,0-12,2,90.26,0,0,0
8617-ENBDS,Male,False,False,False,3,Month-to-month,True,Credit card (automatic),73.6,232.5,Yes,No,Fiber optic,No,No,Yes,No,No,No,False,0-12,1,77.5,1,0,0
9385-NXKDA,Female,False,True,False,72,Two year,True,Credit card (automatic),82.65,5919.35,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,82.21,0,0,2
0430-IHCDJ,Male,False,False,False,15,Month-to-month,True,Electronic check,49.0,749.25,Yes,Yes,DSL,No,No,No,No,No,No,False,13-24,0,49.95,0,1,0
2959-MJHIC,Male,False,True,False,4,Month-to-month,True,Electronic check,80.35,307.4,Yes,No,Fiber optic,No,No,No,No,Yes,No,True,0-12,1,76.85,1,1,0
6674-KVJHG,Female,False,False,False,11,One year,False,Electronic check,25.2,245.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,22.29,0,1,1
1814-DKOLC,Female,False,False,False,5,Month-to-month,False,Mailed check,25.45,134.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,26.95,0,1,0
4201-JMNGR,Female,True,False,False,1,Month-to-month,True,Electronic check,55.8,55.8,Yes,No,DSL,Yes,No,Yes,No,No,No,True,0-12,2,55.8,1,1,0
9351-HXDMR,Male,False,True,False,72,Two year,True,Credit card (automatic),110.9,8240.85,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,False,49+,5,114.46,0,0,2
3537-HPKQT,Female,False,True,False,55,Month-to-month,True,Credit card (automatic),77.75,4266.4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,False,49+,1,77.57,0,0,0
2129-ALKBS,Female,False,True,True,40,Month-to-month,True,Electronic check,26.2,1077.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,26.94,0,1,0
5821-MMEIL,Female,False,True,False,57,Two year,False,Bank transfer (automatic),19.9,1115.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.57,0,0,2
5960-WPXQM,Male,False,False,False,1,Month-to-month,True,Electronic check,79.05,79.05,Yes,No,Fiber optic,No,No,No,No,Yes,No,True,0-12,1,79.05,1,1,0
0684-AOSIH,Male,False,True,False,1,Month-to-month,True,Electronic check,95.0,95.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,True,0-12,3,95.0,1,1,0
8260-NGFNY,Female,False,False,False,1,Month-to-month,False,Mailed check,25.2,25.2,No,No phone service,DSL,No,No,No,No,No,No,True,0-12,0,25.2,1,1,0
1309-XGFSN,Male,True,True,True,52,One year,True,Electronic check,80.85,4079.55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,False,49+,4,78.45,0,1,1
1866-RZZQS,Male,True,False,False,41,Month-to-month,True,Electronic check,98.4,4187.75,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,25-48,3,102.14,0,1,0
6968-URWQU,Male,False,True,False,43,One year,True,Mailed check,56.35,2391.15,Yes,No,DSL,No,No,No,No,Yes,No,False,25-48,1,55.61,0,1,1
4742-TXUEX,Female,False,True,True,47,Two year,False,Bank transfer (automatic),19.3,890.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,18.95,0,0,2
9631-XEYKE,Male,False,False,False,3,Month-to-month,False,Bank transfer (automatic),50.4,137.25,Yes,Yes,DSL,No,No,No,No,No,No,False,0-12,0,45.75,1,0,0
8631-NBHFZ,Male,True,True,True,66,Two year,False,Credit card (automatic),79.4,5154.6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,True,49+,5,78.1,0,0,2
1335-MXCSE,Male,False,True,True,55,Two year,True,Credit card (automatic),55.25,3119.9,Yes,No,DSL,No,No,Yes,Yes,No,No,False,49+,2,56.73,0,0,2
8873-TMKGR,Male,False,False,False,29,One year,False,Mailed check,19.1,529.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,18.26,0,1,1
8800-JOOCF,Female,False,False,True,12,Month-to-month,True,Electronic check,84.05,966.55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,False,0-12,1,80.55,0,1,0
1469-LBJQJ,Female,False,True,False,66,Month-to-month,True,Electronic check,105.2,6936.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,49+,4,105.1,0,1,0
4958-XCBDQ,Male,True,False,False,35,Month-to-month,True,Electronic check,101.4,3496.3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,25-48,3,99.89,0,1,0
8337-UPOAQ,Male,True,True,False,10,Month-to-month,True,Electronic check,89.8,914.3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,True,0-12,2,91.43,0,1,0
0064-YIJGF,Male,False,True,True,27,Month-to-month,True,Bank transfer (automatic),75.75,1929.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,False,25-48,0,71.44,0,0,0
2386-OWURY,Female,False,False,False,58,Month-to-month,True,Electronic check,95.3,5817.7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,False,49+,3,100.31,0,1,0
1725-IQNIY,Male,False,True,False,54,Two year,False,Bank transfer (automatic),109.75,6110.2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,49+,6,113.15,0,0,2
0310-VQXAM,Male,False,False,False,9,Month-to-month,False,Mailed check,19.85,178.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.87,0,1,0
6598-RFFVI,Male,False,False,False,2,One year,False,Credit card (automatic),19.3,28.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,0-12,0,14.15,0,0,1
3453-RTHJQ,Male,False,False,False,6,Month-to-month,True,Electronic check,69.1,435.0,Yes,No,Fiber optic,No,No,No,No,No,No,False,0-12,0,72.5,0,1,0
6712-OAWRH,Female,True,False,False,26,Month-to-month,True,Electronic check,91.25,2351.8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,True,25-48,2,90.45,0,1,0
6278-FEPBZ,Female,False,False,False,9,Month-to-month,False,Mailed check,20.25,186.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.68,0,1,0
4280-DLSHD,Male,False,True,False,8,Month-to-month,True,Mailed check,54.75,445.85,Yes,No,DSL,No,Yes,Yes,No,No,No,False,0-12,2,55.73,0,1,0
1508-DFXCU,Male,False,False,False,12,Month-to-month,True,Electronic check,81.45,912.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,False,0-12,1,76.0,0,1,0
8614-VGMMV,Female,False,False,False,15,Month-to-month,True,Electronic check,49.1,679.55,Yes,Yes,DSL,No,No,No,No,No,No,True,13-24,0,45.3,0,1,0
7868-BGSZA,Male,False,True,False,43,One year,True,Electronic check,80.2,3581.6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,False,25-48,4,83.29,0,1,1
2800-QQUSO,Male,False,False,False,42,Month-to-month,True,Electronic check,100.3,4222.95,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,False,25-48,3,100.55,0,1,0
2930-UOTMB,Female,False,False,False,31,Month-to-month,False,Credit card (automatic),65.25,1994.3,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,True,25-48,3,64.33,0,0,0
7973-DZRKH,Female,False,False,True,66,Two year,True,Credit card (automatic),90.95,5930.05,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,False,49+,3,89.85,0,0,2
5914-DVBWJ,Female,True,False,False,18,Month-to-month,True,Electronic check,85.45,1505.85,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,True,13-24,2,83.66,0,1,0
7698-YFGEZ,Male,False,False,False,1,Month-to-month,False,Mailed check,20.0,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.0,0,1,0
2533-QVMSK,Male,False,True,False,61,Two year,True,Electronic check,94.1,5638.3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,True,49+,3,92.43,0,1,2
9773-PEQBZ,Male,False,False,False,10,Month-to-month,False,Electronic check,79.85,797.25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,False,0-12,1,79.72,0,1,0
8644-XLFBW,Male,True,False,False,1,Month-to-month,True,Electronic check,71.65,71.65,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,71.65,1,1,0
0650-BWOZN,Female,True,False,False,18,Month-to-month,True,Electronic check,73.55,1359.45,Yes,No,Fiber optic,No,Yes,No,No,No,No,False,13-24,1,75.53,0,1,0
8625-AZYZY,Male,False,True,False,24,Month-to-month,True,Electronic check,104.65,2542.45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,13-24,4,105.94,0,1,0
7785-RDVIG,Female,False,True,True,3,Month-to-month,False,Mailed check,19.3,54.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,18.23,0,1,0
9602-WCXPI,Male,False,False,False,50,One year,False,Credit card (automatic),20.15,989.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.78,0,0,1
2903-YYTBW,Male,False,True,True,1,Month-to-month,False,Electronic check,44.55,44.55,Yes,No,DSL,No,No,No,No,No,No,False,0-12,0,44.55,1,1,0
3620-MWJNE,Male,False,False,False,2,Month-to-month,True,Mailed check,54.45,87.3,Yes,No,DSL,Yes,No,No,Yes,No,No,False,0-12,2,43.65,0,1,0
8573-JGCZW,Male,False,False,False,17,One year,True,Bank transfer (automatic),19.65,351.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,20.68,0,0,1
6837-HAEVO,Male,False,True,True,69,Two year,True,Electronic check,105.0,7297.75,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,49+,4,105.76,0,1,2
6701-YVNQG,Male,False,True,False,72,Two year,True,Credit card (automatic),88.7,6301.7,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,87.52,0,0,2
9306-CPCBC,Female,False,False,False,3,Month-to-month,True,Electronic check,74.25,210.3,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,70.1,1,1,0
4304-XUMGI,Male,True,True,True,50,Two year,True,Bank transfer (automatic),75.15,3822.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,False,49+,4,76.45,0,0,2
9504-YAZWB,Female,False,False,False,53,Two year,False,Mailed check,20.25,1048.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.78,0,1,2
8819-ZBYNA,Female,False,True,False,58,Two year,True,Credit card (automatic),109.1,6393.65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,False,49+,5,110.24,0,0,2
6174-NRBTZ,Male,False,False,False,46,One year,True,Bank transfer (automatic),30.75,1489.3,No,No phone service,DSL,Yes,No,No,No,No,No,False,25-48,1,32.38,0,0,1
9481-IEBZY,Male,True,True,False,72,Month-to-month,True,Credit card (automatic),112.9,8061.5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,111.97,0,0,0
1833-VGRUM,Female,True,False,False,1,Month-to-month,True,Electronic check,74.2,74.2,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,74.2,1,1,0
6137-NICCO,Female,False,True,True,6,Month-to-month,True,Mailed check,94.05,518.75,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,False,0-12,3,86.46,0,1,0
9065-ZCPQX,Male,False,True,False,72,Two year,False,Bank transfer (automatic),78.85,5763.15,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,False,49+,5,80.04,0,0,2
6402-EJMWF,Male,False,False,False,4,Month-to-month,True,Mailed check,55.3,238.5,Yes,No,DSL,No,No,No,No,No,Yes,False,0-12,1,59.62,1,1,0
3620-EHIMZ,Female,False,True,True,52,Two year,False,Mailed check,19.35,1031.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.84,0,1,2
3213-VVOLG,Male,False,True,True,0,Two year,False,Mailed check,25.35,25.35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,25.35,0,1,2
6870-ECSHE,Female,False,False,False,2,One year,False,Mailed check,20.45,34.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,17.4,0,1,1
8747-UDCOI,Female,False,True,False,65,Two year,False,Bank transfer (automatic),19.35,1319.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,20.31,0,0,2
8374-XGEJJ,Male,True,True,False,43,Month-to-month,True,Electronic check,101.0,4388.4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,25-48,3,102.06,0,1,0
2656-TABEH,Male,False,True,False,4,Month-to-month,True,Electronic check,100.2,420.2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,0-12,3,105.05,1,1,0
6946-LMSQS,Male,True,True,False,25,One year,True,Electronic check,89.05,2177.45,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,True,25-48,2,87.1,0,1,1
4626-OZDTJ,Female,False,True,False,51,One year,True,Credit card (automatic),78.65,3950.85,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,False,49+,4,77.47,0,0,1
9169-BSVIN,Male,False,False,False,12,Month-to-month,False,Bank transfer (automatic),74.75,827.05,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,False,0-12,3,68.92,0,0,0
2325-ZUSFD,Female,False,True,True,57,One year,True,Bank transfer (automatic),70.1,3913.3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,True,49+,3,68.65,0,0,1
8194-PEEBY,Female,False,True,True,24,One year,False,Mailed check,19.9,533.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,22.23,0,1,1
6872-HXFNF,Female,False,True,False,64,One year,False,Bank transfer (automatic),58.35,3756.45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,False,49+,2,58.69,0,0,1
3932-CMDTD,Female,False,False,False,4,One year,True,Electronic check,105.65,443.9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,0-12,5,110.98,0,1,1
7714-YXSMB,Female,False,False,False,26,Month-to-month,True,Bank transfer (automatic),100.5,2599.95,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,False,25-48,3,100.0,0,0,0
8387-UGUSU,Female,False,True,True,15,Month-to-month,False,Mailed check,20.05,284.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,18.95,0,1,0
1080-BWSYE,Male,True,True,False,64,Two year,False,Credit card (automatic),25.65,1740.8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,27.2,0,0,2
4039-HEUNW,Male,True,True,False,36,Month-to-month,True,Electronic check,96.5,3436.1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,25-48,3,95.45,0,1,0
1194-HVAIF,Female,False,True,False,27,Month-to-month,False,Credit card (automatic),95.0,2462.55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,False,25-48,2,91.21,0,0,0
0812-WUPTB,Male,True,True,False,1,Month-to-month,False,Mailed check,70.85,70.85,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,70.85,1,1,0
3594-UVONA,Female,False,False,False,35,One year,True,Credit card (automatic),85.95,3110.1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,True,25-48,5,88.86,0,0,1
0004-TLHLJ,Male,False,False,False,4,Month-to-month,True,Electronic check,73.9,280.85,Yes,No,Fiber optic,No,No,Yes,No,No,No,True,0-12,1,70.21,1,1,0
1767-TGTKO,Female,False,True,True,8,Month-to-month,True,Electronic check,45.45,411.75,Yes,No,DSL,No,No,No,No,No,No,False,0-12,0,51.47,0,1,0
8439-LTUGF,Male,False,False,False,10,Month-to-month,True,Credit card (automatic),20.0,198.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.86,0,0,0
8805-JNRAZ,Female,False,False,False,2,Month-to-month,False,Mailed check,49.2,103.7,Yes,No,DSL,No,Yes,No,No,No,No,False,0-12,1,51.85,1,1,0
5089-IFSDP,Female,False,True,False,58,Two year,True,Bank transfer (automatic),109.45,6144.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,49+,5,105.94,0,0,2
6418-HNFED,Male,False,True,False,51,Two year,True,Credit card (automatic),83.25,4089.45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,80.19,0,0,2
0206-OYVOC,Female,False,True,True,46,Two year,True,Mailed check,19.25,864.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,18.79,0,1,2
7291-CDTMJ,Male,False,False,False,1,Month-to-month,True,Bank transfer (automatic),19.65,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.65,0,0,0
7128-GGCNO,Male,False,False,False,46,Month-to-month,False,Bank transfer (automatic),72.8,3249.4,Yes,Yes,Fiber optic,No,No,No,No,No,No,False,25-48,0,70.64,0,0,0
0237-YFUTL,Female,False,True,False,50,Month-to-month,True,Bank transfer (automatic),109.65,5405.8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,False,49+,5,108.12,0,0,0
7691-KGKGP,Male,False,True,True,53,Month-to-month,False,Credit card (automatic),65.0,3363.8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,False,49+,3,63.47,0,0,0
6710-HSJRD,Male,False,True,False,61,Month-to-month,True,Electronic check,114.1,7132.15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,116.92,0,1,0
3675-EQOZA,Male,False,False,False,5,Month-to-month,False,Bank transfer (automatic),20.65,93.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,18.71,0,0,0
0840-DCNZE,Male,False,False,False,47,One year,True,Bank transfer (automatic),86.95,4138.9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,25-48,6,88.06,0,0,1
1732-FEKLD,Female,False,False,False,54,One year,True,Bank transfer (automatic),94.75,5121.75,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,False,49+,3,94.85,0,0,1
9862-KJTYK,Male,False,False,True,19,Month-to-month,True,Credit card (automatic),25.35,566.1,No,No phone service,DSL,No,No,No,No,No,No,False,13-24,0,29.79,0,0,0
0479-HMSWA,Female,False,False,True,26,Two year,True,Electronic check,105.45,2715.3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,25-48,5,104.43,0,1,2
5854-KSRBJ,Male,False,True,True,70,Two year,False,Mailed check,25.4,1782.05,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,25.46,0,1,2
0365-BZUWY,Male,False,True,False,17,Month-to-month,True,Electronic check,102.55,1742.5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,13-24,4,102.5,0,1,0
4817-VYYWS,Female,False,False,False,30,Month-to-month,True,Electronic check,100.2,2983.8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,True,25-48,3,99.46,0,1,0
5701-SVCWR,Female,False,False,True,1,Month-to-month,False,Mailed check,24.0,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,24.0,0,1,0
